mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_p	param_n_neighbors	param_leaf_size	param_algorithm	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.07614026069641114	0.024443631314592713	0.7131604671478271	0.10102283037800064	2	4	20	kd_tree	{'p': 2, 'n_neighbors': 4, 'leaf_size': 20, 'algorithm': 'kd_tree'}	0.5896259546279907	0.6143561005592346	0.6211043000221252	0.6330986618995667	0.6109205484390259	0.6138211131095886	0.01427426971779616	83
0.0035345077514648436	0.0009214285366345965	0.2770751953125	0.07742475242927527	1	3	30	auto	{'p': 1, 'n_neighbors': 3, 'leaf_size': 30, 'algorithm': 'auto'}	0.5932860970497131	0.582000195980072	0.6195569038391113	0.6274282932281494	0.614955723285675	0.6074454426765442	0.01703146365120999	89
0.03607287406921387	0.0015555906532491385	0.5176632881164551	0.007935671373744574	1	3	20	ball_tree	{'p': 1, 'n_neighbors': 3, 'leaf_size': 20, 'algorithm': 'ball_tree'}	0.5932860970497131	0.582000195980072	0.6195569038391113	0.6274282932281494	0.614955723285675	0.6074454426765442	0.01703146365120999	89
0.036001157760620114	0.0010136644796867884	0.51295485496521	0.005076449336908525	1	3	50	kd_tree	{'p': 1, 'n_neighbors': 3, 'leaf_size': 50, 'algorithm': 'kd_tree'}	0.5932860970497131	0.582000195980072	0.6195569038391113	0.6274282932281494	0.614955723285675	0.6074454426765442	0.01703146365120999	89
0.004025745391845703	0.00024453980810187204	0.3279410839080811	0.008543609702526704	1	3	50	auto	{'p': 1, 'n_neighbors': 3, 'leaf_size': 50, 'algorithm': 'auto'}	0.5932860970497131	0.582000195980072	0.6195569038391113	0.6274282932281494	0.614955723285675	0.6074454426765442	0.01703146365120999	89
0.1191213607788086	0.02599309408991117	1.9846729278564452	0.145225711293761	1	3	10	kd_tree	{'p': 1, 'n_neighbors': 3, 'leaf_size': 10, 'algorithm': 'kd_tree'}	0.5932860970497131	0.582000195980072	0.6195569038391113	0.6274282932281494	0.614955723285675	0.6074454426765442	0.01703146365120999	89
0.017531728744506835	0.006928032189742602	0.2544435977935791	0.005495258123803431	1	3	30	ball_tree	{'p': 1, 'n_neighbors': 3, 'leaf_size': 30, 'algorithm': 'ball_tree'}	0.5932860970497131	0.582000195980072	0.6195569038391113	0.6274282932281494	0.614955723285675	0.6074454426765442	0.01703146365120999	89
0.004181718826293946	0.00043445862064066254	25.358440732955934	3.016856575443892	3	3	50	brute	{'p': 3, 'n_neighbors': 3, 'leaf_size': 50, 'algorithm': 'brute'}	0.6049550771713257	0.5948238372802734	0.5877156257629395	0.6360164880752563	0.5924192667007446	0.603186058998108	0.0173559866997151	95
0.07786011695861816	0.025048278205933562	21.20217924118042	2.1507077355598065	3	3	40	kd_tree	{'p': 3, 'n_neighbors': 3, 'leaf_size': 40, 'algorithm': 'kd_tree'}	0.6049550771713257	0.5948238372802734	0.5877156257629395	0.6360164880752563	0.5924192667007446	0.603186058998108	0.0173559866997151	95
0.003106832504272461	0.0009398184466944626	12.491126823425294	0.3735370989640983	3	3	10	brute	{'p': 3, 'n_neighbors': 3, 'leaf_size': 10, 'algorithm': 'brute'}	0.6049550771713257	0.5948238372802734	0.5877156257629395	0.6360164880752563	0.5924192667007446	0.603186058998108	0.0173559866997151	95
0.02184305191040039	0.00016923538551429996	5.3297711372375485	0.2177122346441918	3	3	30	kd_tree	{'p': 3, 'n_neighbors': 3, 'leaf_size': 30, 'algorithm': 'kd_tree'}	0.6049550771713257	0.5948238372802734	0.5877156257629395	0.6360164880752563	0.5924192667007446	0.603186058998108	0.0173559866997151	95
0.08264718055725098	0.007724359349661227	14.597100591659546	0.6504095371056092	3	3	20	kd_tree	{'p': 3, 'n_neighbors': 3, 'leaf_size': 20, 'algorithm': 'kd_tree'}	0.6049550771713257	0.5948238372802734	0.5877156257629395	0.6360164880752563	0.5924192667007446	0.603186058998108	0.0173559866997151	95
0.004095649719238282	0.0010206490645739365	22.29548077583313	6.492255171545728	3	3	20	brute	{'p': 3, 'n_neighbors': 3, 'leaf_size': 20, 'algorithm': 'brute'}	0.6049550771713257	0.5948238372802734	0.5877156257629395	0.6360164880752563	0.5924192667007446	0.603186058998108	0.0173559866997151	95
