mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_splitter	param_min_samples_split	param_min_samples_leaf	param_min_impurity_decrease	param_max_features	param_criterion	param_ccp_alpha	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.00412602424621582	0.00036011686125805745	0.0006471633911132813	0.00010361273161478753	random	4	2	0.1	sqrt	entropy	0.2	{'splitter': 'random', 'min_samples_split': 4, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'criterion': 'entropy', 'ccp_alpha': 0.2}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.009210014343261718	0.0006835564794502322	0.0006923675537109375	5.96808899549783e-05	best	3	1	0.2	sqrt	entropy	0.015	{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'max_features': 'sqrt', 'criterion': 'entropy', 'ccp_alpha': 0.015}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.011243057250976563	0.0017998971132518612	0.0006804943084716796	8.111046314948601e-05	best	3	2	0.2	sqrt	entropy	0.01	{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'max_features': 'sqrt', 'criterion': 'entropy', 'ccp_alpha': 0.01}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.0061876773834228516	0.0010924527967131653	0.0004702568054199219	0.00010002091038134078	best	2	2	0.2	log2	entropy	0.005	{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'entropy', 'ccp_alpha': 0.005}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.0035460948944091796	0.00038120637982751876	0.0005721569061279297	2.9783968041905417e-05	random	3	1	0.1	log2	gini	0.025	{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'criterion': 'gini', 'ccp_alpha': 0.025}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.006678438186645508	0.0007814440838893553	0.0005412101745605469	8.358575917850375e-05	best	3	2	0.2	log2	entropy	0.03	{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'entropy', 'ccp_alpha': 0.03}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39
0.0028348922729492187	0.00021797178381591657	0.0	0.0	best	4	3	0.2	sqrt	log_loss	0.0	{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.2, 'max_features': 'sqrt', 'criterion': 'log_loss', 'ccp_alpha': 0.0}								74
0.004302263259887695	0.00031028248587348933	0.0	0.0	random	4	1	0.0	log2	log_loss	0.0	{'splitter': 'random', 'min_samples_split': 4, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'criterion': 'log_loss', 'ccp_alpha': 0.0}								75
0.002929067611694336	0.000586986882622602	0.0	0.0	best	3	1	0.1	sqrt	log_loss	0.015	{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'criterion': 'log_loss', 'ccp_alpha': 0.015}								76
0.003970289230346679	0.00023817787417516323	0.0	0.0	best	3	1	0.2	log2	log_loss	0.025	{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'log_loss', 'ccp_alpha': 0.025}								77
0.0038771629333496094	0.0005816040893381084	0.0	0.0	random	2	2	0.2	log2	log_loss	0.005	{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'log_loss', 'ccp_alpha': 0.005}								78
0.00411372184753418	0.0006356429693142711	0.0	0.0	best	3	2	0.0	log2	log_loss	0.035	{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'criterion': 'log_loss', 'ccp_alpha': 0.035}								79
0.0035666465759277345	0.0006041927331896217	0.0	0.0	best	2	1	0.1	sqrt	log_loss	0.025	{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'criterion': 'log_loss', 'ccp_alpha': 0.025}								80
0.003402566909790039	0.0009320825909672879	0.0	0.0	best	2	3	0.0	log2	log_loss	0.0	{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'criterion': 'log_loss', 'ccp_alpha': 0.0}								81
0.002998542785644531	0.0002906837175277912	0.0	0.0	best	3	1	0.0	log2	log_loss	0.01	{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'criterion': 'log_loss', 'ccp_alpha': 0.01}								82
0.0032036304473876953	0.0004026452323634457	0.0	0.0	best	3	1	0.1	log2	log_loss	0.01	{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'criterion': 'log_loss', 'ccp_alpha': 0.01}								83
0.005918359756469727	0.004747756590546233	0.0	0.0	best	3	2	0.1	sqrt	log_loss	0.03	{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'criterion': 'log_loss', 'ccp_alpha': 0.03}								84
0.0045565605163574215	0.002834487945525314	0.0	0.0	best	3	3	0.2	log2	log_loss	0.03	{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'log_loss', 'ccp_alpha': 0.03}								85
0.0025949001312255858	0.0002488868162715617	0.0	0.0	best	2	3	0.0	sqrt	log_loss	0.2	{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'criterion': 'log_loss', 'ccp_alpha': 0.2}								86
0.003554964065551758	0.0009662218133175624	0.0	0.0	best	3	3	0.2	sqrt	log_loss	0.2	{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.2, 'max_features': 'sqrt', 'criterion': 'log_loss', 'ccp_alpha': 0.2}								87
0.002855253219604492	0.00022014365783910639	0.0	0.0	random	4	2	0.0	log2	log_loss	0.2	{'splitter': 'random', 'min_samples_split': 4, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'criterion': 'log_loss', 'ccp_alpha': 0.2}								88
0.0029979705810546874	0.0003092828297696872	0.0	0.0	best	2	2	0.2	log2	log_loss	0.035	{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'log_loss', 'ccp_alpha': 0.035}								89
0.0032445907592773436	0.0003681752736448029	0.0	0.0	random	3	1	0.1	sqrt	log_loss	0.01	{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'criterion': 'log_loss', 'ccp_alpha': 0.01}								90
0.0027810096740722655	6.923186203449866e-05	0.0	0.0	random	2	3	0.0	sqrt	log_loss	0.015	{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'criterion': 'log_loss', 'ccp_alpha': 0.015}								91
0.004110527038574219	0.0018564356643022764	0.0	0.0	best	4	2	0.1	sqrt	log_loss	0.025	{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'criterion': 'log_loss', 'ccp_alpha': 0.025}								92
0.0027134895324707033	0.00044164837783515086	0.0	0.0	best	2	1	0.0	log2	log_loss	0.015	{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'criterion': 'log_loss', 'ccp_alpha': 0.015}								93
0.003047752380371094	0.00034077688531583013	0.0	0.0	best	4	1	0.0	log2	log_loss	0.005	{'splitter': 'best', 'min_samples_split': 4, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'criterion': 'log_loss', 'ccp_alpha': 0.005}								94
0.004745292663574219	0.0032723232987227555	0.0	0.0	best	2	1	0.0	log2	log_loss	0.2	{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'criterion': 'log_loss', 'ccp_alpha': 0.2}								95
0.003363370895385742	0.0009588296901292094	0.0	0.0	best	3	1	0.1	sqrt	log_loss	0.03	{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'criterion': 'log_loss', 'ccp_alpha': 0.03}								96
0.0030072689056396484	0.00020225297499565077	0.0	0.0	random	4	1	0.2	log2	log_loss	0.01	{'splitter': 'random', 'min_samples_split': 4, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'log_loss', 'ccp_alpha': 0.01}								97
0.003246784210205078	0.000449829710750672	0.0	0.0	random	2	2	0.2	log2	log_loss	0.025	{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'log_loss', 'ccp_alpha': 0.025}								98
0.0025940418243408205	0.000246067027899287	0.0	0.0	random	2	2	0.2	log2	log_loss	0.015	{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'max_features': 'log2', 'criterion': 'log_loss', 'ccp_alpha': 0.015}								99
0.002392148971557617	0.0004541853681904663	0.0	0.0	random	3	3	0.1	log2	log_loss	0.0	{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'criterion': 'log_loss', 'ccp_alpha': 0.0}								100
