mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_power_t	param_penalty	param_loss	param_learning_rate	param_alpha	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.04196257591247558	0.006842265936714763	0.007945585250854491	0.0025768199971001964	0.12	l2	huber	invscaling	0.0001	{'power_t': 0.12, 'penalty': 'l2', 'loss': 'huber', 'learning_rate': 'invscaling', 'alpha': 0.0001}	0.5721284801055578	0.5670765585098921	0.5654448612869606	0.5988459870520557	0.5374452440788621	0.5681882262066656	0.019541323942363964	72
0.4043268203735352	0.11376834796559938	0.02749171257019043	0.021822081427250974	0.5	elasticnet	huber	adaptive	0.0001	{'power_t': 0.5, 'penalty': 'elasticnet', 'loss': 'huber', 'learning_rate': 'adaptive', 'alpha': 0.0001}	0.5690642937620576	0.5762434243575149	0.556402914523785	0.6017004272456296	0.5368491586500284	0.5680520437078032	0.021492600254525398	73
0.17697691917419434	0.004038143502554701	0.0010318756103515625	9.663455308766911e-06	0.12	l1	huber	adaptive	0.0001	{'power_t': 0.12, 'penalty': 'l1', 'loss': 'huber', 'learning_rate': 'adaptive', 'alpha': 0.0001}	0.5690642937620576	0.5670603395292344	0.5564100103680379	0.5987542083451497	0.5307685583650448	0.5644114820739048	0.021926959731370353	74
0.2529571533203125	0.04815183702844238	0.015370607376098633	0.008061756625262278	0.25	l1	huber	adaptive	0.0001	{'power_t': 0.25, 'penalty': 'l1', 'loss': 'huber', 'learning_rate': 'adaptive', 'alpha': 0.0001}	0.5690642937620576	0.5670603395292344	0.5564100103680379	0.5987542083451497	0.5307685583650448	0.5644114820739048	0.021926959731370353	74
0.022735023498535158	0.01000671169381723	0.005461978912353516	0.0035366086316398534	0.5	l2	huber	constant	0.01	{'power_t': 0.5, 'penalty': 'l2', 'loss': 'huber', 'learning_rate': 'constant', 'alpha': 0.01}	0.5655172272931327	0.5548255440868259	0.5536835458305969	0.5988459870520557	0.5407377600205966	0.5627220128566416	0.019698275119358233	76
0.0616297721862793	0.016058572654874665	0.0063746929168701175	0.005944165035687377	0.5	elasticnet	huber	optimal	0.001	{'power_t': 0.5, 'penalty': 'elasticnet', 'loss': 'huber', 'learning_rate': 'optimal', 'alpha': 0.001}	0.5497297834186101	0.5487527095156474	0.5835059145433956	0.6018078578305022	0.5219801597499147	0.561155285011614	0.028182401324644668	77
0.08599529266357422	0.018323547926234248	0.015878868103027344	0.011485296104933939	0.25	elasticnet	huber	constant	0.0001	{'power_t': 0.25, 'penalty': 'elasticnet', 'loss': 'huber', 'learning_rate': 'constant', 'alpha': 0.0001}	0.5657488819986655	0.5547928173982942	0.5535035216426385	0.5987542083451497	0.531814289738269	0.5609227438246034	0.02188348360073437	78
0.03908586502075195	0.014907328515751045	0.007903623580932616	0.0017559102843775405	0.12	elasticnet	huber	constant	0.0001	{'power_t': 0.12, 'penalty': 'elasticnet', 'loss': 'huber', 'learning_rate': 'constant', 'alpha': 0.0001}	0.5657488819986655	0.5547928173982942	0.5535035216426385	0.5987542083451497	0.531814289738269	0.5609227438246034	0.02188348360073437	78
0.034661293029785156	0.0003739142831333179	0.008575630187988282	0.005119426872558199	0.25	l2	huber	constant	0.0001	{'power_t': 0.25, 'penalty': 'l2', 'loss': 'huber', 'learning_rate': 'constant', 'alpha': 0.0001}	0.5657488819986655	0.5547928173982942	0.5535035216426385	0.5987542083451497	0.531814289738269	0.5609227438246034	0.02188348360073437	78
0.019498634338378906	0.004142296250823553	0.004842090606689453	0.00489531762389789	0.25	l2	huber	constant	0.0001	{'power_t': 0.25, 'penalty': 'l2', 'loss': 'huber', 'learning_rate': 'constant', 'alpha': 0.0001}	0.5657488819986655	0.5547928173982942	0.5535035216426385	0.5987542083451497	0.531814289738269	0.5609227438246034	0.02188348360073437	78
0.0374396800994873	0.009708771166595818	0.010282135009765625	0.00385431548569831	0.12	l2	huber	constant	0.001	{'power_t': 0.12, 'penalty': 'l2', 'loss': 'huber', 'learning_rate': 'constant', 'alpha': 0.001}	0.568571907495553	0.5548255440868259	0.5505151232185951	0.5958943632832013	0.531814289738269	0.5603242455644889	0.021319143426518604	82
0.09047451019287109	0.0417066857887233	0.015244340896606446	0.012859942175811327	0.5	l1	huber	constant	0.0001	{'power_t': 0.5, 'penalty': 'l1', 'loss': 'huber', 'learning_rate': 'constant', 'alpha': 0.0001}	0.568571907495553	0.545571766933588	0.5476124543192965	0.5958943632832013	0.5287527009783578	0.5572806386019993	0.023077812613470153	83
0.26049213409423827	0.03430116306918903	0.002269554138183594	0.002709538533011507	0.12	l2	epsilon_insensitive	optimal	0.0001	{'power_t': 0.12, 'penalty': 'l2', 'loss': 'epsilon_insensitive', 'learning_rate': 'optimal', 'alpha': 0.0001}	0.6553853225245883	0.6521427851680683	0.5752767736838207	0.21475244675141925	0.633633445804774	0.5462381547865341	0.1682217868604744	84
0.4157265663146973	0.11559404064271159	0.02322807312011719	0.007228577632868979	0.25	l2	epsilon_insensitive	optimal	0.0001	{'power_t': 0.25, 'penalty': 'l2', 'loss': 'epsilon_insensitive', 'learning_rate': 'optimal', 'alpha': 0.0001}	0.6553853225245883	0.6521427851680683	0.5752767736838207	0.21475244675141925	0.633633445804774	0.5462381547865341	0.1682217868604744	84
0.08272151947021485	0.01950924387492726	0.010279321670532226	0.004529415604688191	0.12	elasticnet	huber	constant	0.01	{'power_t': 0.12, 'penalty': 'elasticnet', 'loss': 'huber', 'learning_rate': 'constant', 'alpha': 0.01}	0.5646589929797958	0.5118859727530554	0.5508329833734144	0.5874337924183344	0.516065624618965	0.546175473228713	0.02880262012963895	86
0.072684907913208	0.014457068763283159	0.009009647369384765	0.0021818649545554663	0.12	l1	huber	optimal	0.001	{'power_t': 0.12, 'penalty': 'l1', 'loss': 'huber', 'learning_rate': 'optimal', 'alpha': 0.001}	0.5378325729386152	0.5087859080700831	0.5327906592537891	0.5786350059238498	0.5073040350679194	0.5330696362508514	0.02589413820218345	87
0.06963181495666504	0.01567132732467267	0.008624792098999023	0.004171880477644249	0.12	l1	huber	optimal	0.01	{'power_t': 0.12, 'penalty': 'l1', 'loss': 'huber', 'learning_rate': 'optimal', 'alpha': 0.01}	0.5192342247870748	0.4679614876165155	0.5056184356258256	0.5187043276488644	0.47275447904050694	0.4968545909437575	0.022229218575032034	88
0.4256121158599854	0.07234637175794512	0.005825710296630859	0.0060980979362762104	0.25	l1	squared_epsilon_insensitive	optimal	0.0001	{'power_t': 0.25, 'penalty': 'l1', 'loss': 'squared_epsilon_insensitive', 'learning_rate': 'optimal', 'alpha': 0.0001}	-0.09906094871281085	0.4035542134030515	0.33366100114182295	-0.014254644647224814	-0.08097313481529003	0.10858529727390975	0.21531592970967958	89
0.6718045234680176	0.8288214310495773	0.0049402713775634766	0.002716430042741662	0.5	l2	squared_epsilon_insensitive	optimal	0.0001	{'power_t': 0.5, 'penalty': 'l2', 'loss': 'squared_epsilon_insensitive', 'learning_rate': 'optimal', 'alpha': 0.0001}	0.10122388515172198	0.058183604537823196	0.1410066388366224	0.004122666834246392	0.15647562830458345	0.09220248473299948	0.05569489498808631	90
1.799398136138916	1.2065265182258664	0.02682466506958008	0.0032585744472941203	0.25	l1	squared_error	optimal	0.0001	{'power_t': 0.25, 'penalty': 'l1', 'loss': 'squared_error', 'learning_rate': 'optimal', 'alpha': 0.0001}	0.03769215216091701	-0.03266601166475538	0.011275168191518522	0.23618603099022065	0.01610016434763368	0.0537175008051069	0.09405328610266807	91
2.0399835109710693	1.1399591934422013	0.03253064155578613	0.025184713764620628	0.12	l1	squared_error	optimal	0.0001	{'power_t': 0.12, 'penalty': 'l1', 'loss': 'squared_error', 'learning_rate': 'optimal', 'alpha': 0.0001}	0.03769215216091701	-0.03266601166475538	0.011275168191518522	0.23618603099022065	0.01610016434763368	0.0537175008051069	0.09405328610266807	91
125.70843262672425	12.215012440178729	0.0025481700897216795	0.000138391534195499	0.25	elasticnet	squared_error	optimal	0.01	{'power_t': 0.25, 'penalty': 'elasticnet', 'loss': 'squared_error', 'learning_rate': 'optimal', 'alpha': 0.01}	0.03834894050474748	0.0407556377863677	0.043921926823655526	0.022041176968960626	0.08890847088321725	0.04679523059338971	0.022371233987597383	93
6.854878377914429	3.4609486760144637	0.020734739303588868	0.008097435237798756	0.5	l1	squared_epsilon_insensitive	optimal	0.001	{'power_t': 0.5, 'penalty': 'l1', 'loss': 'squared_epsilon_insensitive', 'learning_rate': 'optimal', 'alpha': 0.001}	0.03131544138484911	0.00284113033246184	-0.01690308509455467	0.02651034351746725	0.07653579730516402	0.02405992548907751	0.031434279652185995	94
9.473095703125	11.935041063770623	0.010547924041748046	0.00950329848073674	0.5	l1	squared_error	optimal	0.001	{'power_t': 0.5, 'penalty': 'l1', 'loss': 'squared_error', 'learning_rate': 'optimal', 'alpha': 0.001}	0.1514360512984215	-0.062304027518723146	0.0923739769056572	-0.023085817162052703	-0.08047373183973075	0.015589290336714417	0.09070994178315801	95
74.21686639785767	5.245348611510151	0.013317346572875977	0.012145402115384275	0.5	l2	squared_error	optimal	0.001	{'power_t': 0.5, 'penalty': 'l2', 'loss': 'squared_error', 'learning_rate': 'optimal', 'alpha': 0.001}	-0.06686484111176458	0.05200115239282899	0.09689404316868472	0.0001001147936811663	-0.010720487933695169	0.014281996261947025	0.05596167300400473	96
10.894294548034669	6.795079936964174	0.004404687881469726	0.0042989471063811105	0.12	elasticnet	squared_error	optimal	0.0001	{'power_t': 0.12, 'penalty': 'elasticnet', 'loss': 'squared_error', 'learning_rate': 'optimal', 'alpha': 0.0001}	-0.0014988194186724456	-0.005749335872725864	0.0022571523270662488	0.04716377044201402	-0.014379689004890795	0.005558615694558233	0.021527200074511362	97
0.09200448989868164	0.019395958326136862	0.015961074829101564	0.009709279377872691	0.5	l1	huber	invscaling	0.01	{'power_t': 0.5, 'penalty': 'l1', 'loss': 'huber', 'learning_rate': 'invscaling', 'alpha': 0.01}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98
0.0977200984954834	0.017760381231014748	0.005759525299072266	0.00157663988290757	0.5	l1	huber	invscaling	0.0001	{'power_t': 0.5, 'penalty': 'l1', 'loss': 'huber', 'learning_rate': 'invscaling', 'alpha': 0.0001}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98
10.536371183395385	5.508722968447412	0.021937847137451172	0.009334182900759628	0.12	l2	squared_error	optimal	0.0001	{'power_t': 0.12, 'penalty': 'l2', 'loss': 'squared_error', 'learning_rate': 'optimal', 'alpha': 0.0001}	-0.07403044364739825	-0.034322566207208687	-0.061031327659973114	0.0598690319434805	0.028616836771762286	-0.01617969375986745	0.05191855155043048	100
