mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_solver	param_power_t	param_momentum	param_learning_rate_init	param_learning_rate	param_hidden_layer_sizes	param_epsilon	param_beta_2	param_beta_1	param_activation	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
1.944548988342285	0.6346185310773462	0.009988975524902344	0.007489130089783471	adam	0.5	0.7	0.001	invscaling	[32, 32, 16]	1e-08	0.9	0.999	relu	{'solver': 'adam', 'power_t': 0.5, 'momentum': 0.7, 'learning_rate_init': 0.001, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [32, 32, 16], 'epsilon': 1e-08, 'beta_2': 0.9, 'beta_1': 0.999, 'activation': 'relu'}	0.624023973941803	0.6672853827476501	0.5812382102012634	0.6094489693641663	0.6213954091072083	0.6206783890724182	0.027804843073336766	50
41.91734757423401	5.047462830953675	0.0027864456176757814	0.0005716568272099811	lbfgs	0.4	0.9	0.001	constant	[64, 64, 32]	1e-08	0.8	0.9	relu	{'solver': 'lbfgs', 'power_t': 0.4, 'momentum': 0.9, 'learning_rate_init': 0.001, 'learning_rate': 'constant', 'hidden_layer_sizes': [64, 64, 32], 'epsilon': 1e-08, 'beta_2': 0.8, 'beta_1': 0.9, 'activation': 'relu'}	0.6326350569725037	0.593245267868042	0.6185086965560913	0.6765425801277161	0.5783089399337769	0.619848108291626	0.034096266199108397	51
0.3493776321411133	0.03327710949025456	0.0007847785949707031	1.6069199987985117e-05	adam	0.6	1.0	0.001	adaptive	[32, 32]	1e-07	0.8	0.999	relu	{'solver': 'adam', 'power_t': 0.6, 'momentum': 1.0, 'learning_rate_init': 0.001, 'learning_rate': 'adaptive', 'hidden_layer_sizes': [32, 32], 'epsilon': 1e-07, 'beta_2': 0.8, 'beta_1': 0.999, 'activation': 'relu'}	0.6057475209236145	0.6486325860023499	0.5686846375465393	0.6850539445877075	0.5763985514640808	0.6169034481048584	0.04413928730142619	52
9.019126033782959	2.231904392159936	0.002322816848754883	0.0025854609650666654	sgd	0.6	0.9	0.0001	constant	[32, 16, 16]	1e-07	0.9	0.999	relu	{'solver': 'sgd', 'power_t': 0.6, 'momentum': 0.9, 'learning_rate_init': 0.0001, 'learning_rate': 'constant', 'hidden_layer_sizes': [32, 16, 16], 'epsilon': 1e-07, 'beta_2': 0.9, 'beta_1': 0.999, 'activation': 'relu'}	0.6601096391677856	0.5816730856895447	0.6181215047836304	0.6453391313552856	0.5773714780807495	0.6165229678153992	0.033106126181737305	53
8.269741296768188	0.24357089736734067	0.000806427001953125	6.430014264819033e-05	sgd	0.5	0.8	0.0001	constant	[64, 16]	1e-07	0.9	0.8	relu	{'solver': 'sgd', 'power_t': 0.5, 'momentum': 0.8, 'learning_rate_init': 0.0001, 'learning_rate': 'constant', 'hidden_layer_sizes': [64, 16], 'epsilon': 1e-07, 'beta_2': 0.9, 'beta_1': 0.8, 'activation': 'relu'}	0.6346179842948914	0.5986936688423157	0.6278964877128601	0.6245261430740356	0.5869206190109253	0.6145309805870056	0.01841293176815904	54
5.224300765991211	0.8345573884521894	0.0009487152099609375	0.00037554074412785254	sgd	0.4	0.9	0.01	invscaling	[64, 16]	1e-09	0.9	0.8	relu	{'solver': 'sgd', 'power_t': 0.4, 'momentum': 0.9, 'learning_rate_init': 0.01, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [64, 16], 'epsilon': 1e-09, 'beta_2': 0.9, 'beta_1': 0.8, 'activation': 'relu'}	0.6315768361091614	0.5956023335456848	0.6278898119926453	0.6216430068016052	0.5835275053977966	0.6120478987693787	0.019017261421883626	55
13.452994680404663	2.7041149729040344	0.0014536380767822266	0.0002765491908265519	sgd	0.4	0.7	0.0001	adaptive	[64, 64]	1e-07	0.8	0.9	tanh	{'solver': 'sgd', 'power_t': 0.4, 'momentum': 0.7, 'learning_rate_init': 0.0001, 'learning_rate': 'adaptive', 'hidden_layer_sizes': [64, 64], 'epsilon': 1e-07, 'beta_2': 0.8, 'beta_1': 0.9, 'activation': 'tanh'}	0.6355120539665222	0.6017847061157227	0.6042468547821045	0.621667742729187	0.5876450538635254	0.6101712822914124	0.01665645688696369	56
0.45769333839416504	0.0042037407977181165	0.0007657527923583985	9.051620308498045e-06	adam	0.6	0.9	0.0001	constant	[32, 32]	1e-07	0.9	0.999	identity	{'solver': 'adam', 'power_t': 0.6, 'momentum': 0.9, 'learning_rate_init': 0.0001, 'learning_rate': 'constant', 'hidden_layer_sizes': [32, 32], 'epsilon': 1e-07, 'beta_2': 0.9, 'beta_1': 0.999, 'activation': 'identity'}	0.6137948036193848	0.615820586681366	0.5893003344535828	0.654828667640686	0.5735145807266235	0.6094517946243286	0.027626250320599465	57
25.95194697380066	5.894120699057849	0.001750802993774414	0.000578374118956357	sgd	0.5	0.7	0.0001	constant	[64, 64, 32]	1e-08	0.8	0.8	relu	{'solver': 'sgd', 'power_t': 0.5, 'momentum': 0.7, 'learning_rate_init': 0.0001, 'learning_rate': 'constant', 'hidden_layer_sizes': [64, 64, 32], 'epsilon': 1e-08, 'beta_2': 0.8, 'beta_1': 0.8, 'activation': 'relu'}	0.6316590309143066	0.5986936688423157	0.6132994890213013	0.6074172258377075	0.5884447693824768	0.6079028367996215	0.01454057491365943	58
0.2734701633453369	0.0032572166891170723	0.0011037349700927734	0.00024385242476174387	sgd	0.4	1.0	0.01	invscaling	[64, 64]	1e-07	0.999	0.999	relu	{'solver': 'sgd', 'power_t': 0.4, 'momentum': 1.0, 'learning_rate_init': 0.01, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [64, 64], 'epsilon': 1e-07, 'beta_2': 0.999, 'beta_1': 0.999, 'activation': 'relu'}	0.6192466020584106	0.5908776521682739	0.5888392925262451	0.6276829838752747	0.6021342873573303	0.6057561635971069	0.015384706653372524	59
7.557482767105102	2.014034869308928	0.0014031410217285156	0.00048800115356119187	sgd	0.4	0.7	0.01	invscaling	[64, 64, 32]	1e-09	0.8	0.999	tanh	{'solver': 'sgd', 'power_t': 0.4, 'momentum': 0.7, 'learning_rate_init': 0.01, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [64, 64, 32], 'epsilon': 1e-09, 'beta_2': 0.8, 'beta_1': 0.999, 'activation': 'tanh'}	0.619667112827301	0.6071900725364685	0.613095223903656	0.6044179797172546	0.5807915925979614	0.6050323963165283	0.01320480030443532	60
60.50799121856689	51.057752352324336	0.0037298679351806642	0.001094222461259013	lbfgs	0.5	0.8	0.001	invscaling	[32, 32]	1e-09	0.999	0.999	logistic	{'solver': 'lbfgs', 'power_t': 0.5, 'momentum': 0.8, 'learning_rate_init': 0.001, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [32, 32], 'epsilon': 1e-09, 'beta_2': 0.999, 'beta_1': 0.999, 'activation': 'logistic'}	0.6333200931549072	0.6193699836730957	0.5866916179656982	0.5846215486526489	0.5938001275062561	0.6035606741905213	0.0193601709137338	61
43.41657829284668	16.6066202740037	0.0017306804656982422	0.00028310746105085786	lbfgs	0.4	0.9	0.001	adaptive	[64, 32]	1e-08	0.999	0.8	relu	{'solver': 'lbfgs', 'power_t': 0.4, 'momentum': 0.9, 'learning_rate_init': 0.001, 'learning_rate': 'adaptive', 'hidden_layer_sizes': [64, 32], 'epsilon': 1e-08, 'beta_2': 0.999, 'beta_1': 0.8, 'activation': 'relu'}	0.6434945464134216	0.6033873558044434	0.6025745868682861	0.6084921360015869	0.530389666557312	0.59766765832901	0.03687924633752162	62
80.95666532516479	42.96709300099681	0.0022054195404052736	0.000843738989142809	lbfgs	0.4	0.7	0.001	invscaling	[64, 16]	1e-07	0.8	0.999	relu	{'solver': 'lbfgs', 'power_t': 0.4, 'momentum': 0.7, 'learning_rate_init': 0.001, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [64, 16], 'epsilon': 1e-07, 'beta_2': 0.8, 'beta_1': 0.999, 'activation': 'relu'}	0.6104206442832947	0.5814938545227051	0.5941499471664429	0.6190553903579712	0.5822709798812866	0.59747816324234	0.015039402373526396	63
44.205206871032715	18.6757901755074	0.0026753425598144533	0.001027718614856182	lbfgs	0.6	0.9	0.001	adaptive	[32, 16]	1e-08	0.8	0.999	logistic	{'solver': 'lbfgs', 'power_t': 0.6, 'momentum': 0.9, 'learning_rate_init': 0.001, 'learning_rate': 'adaptive', 'hidden_layer_sizes': [32, 16], 'epsilon': 1e-08, 'beta_2': 0.8, 'beta_1': 0.999, 'activation': 'logistic'}	0.6064845323562622	0.6043338775634766	0.5914942622184753	0.5899505019187927	0.5793181657791138	0.5943162679672241	0.010003857847301404	64
8.834944152832032	0.8773322671024705	0.0017851829528808595	0.0004116325208464606	lbfgs	0.5	1.0	0.001	constant	[64, 32, 32]	1e-08	0.8	0.9	tanh	{'solver': 'lbfgs', 'power_t': 0.5, 'momentum': 1.0, 'learning_rate_init': 0.001, 'learning_rate': 'constant', 'hidden_layer_sizes': [64, 32, 32], 'epsilon': 1e-08, 'beta_2': 0.8, 'beta_1': 0.9, 'activation': 'tanh'}	0.645839512348175	0.5623044967651367	0.6278131604194641	0.5941696166992188	0.5398160219192505	0.593988561630249	0.039423854148620534	65
9.153399991989136	0.9311613018216341	0.0016102313995361329	0.00013422922808508205	lbfgs	0.5	1.0	0.001	adaptive	[64, 32, 32]	1e-09	0.999	0.9	tanh	{'solver': 'lbfgs', 'power_t': 0.5, 'momentum': 1.0, 'learning_rate_init': 0.001, 'learning_rate': 'adaptive', 'hidden_layer_sizes': [64, 32, 32], 'epsilon': 1e-09, 'beta_2': 0.999, 'beta_1': 0.9, 'activation': 'tanh'}	0.645839512348175	0.5623044967651367	0.6278131604194641	0.5941696166992188	0.5398160219192505	0.593988561630249	0.039423854148620534	65
19.092183351516724	2.6588454304522613	0.0027284145355224608	0.00031257319134593965	lbfgs	0.6	1.0	0.0001	invscaling	[64, 16]	1e-07	0.999	0.8	logistic	{'solver': 'lbfgs', 'power_t': 0.6, 'momentum': 1.0, 'learning_rate_init': 0.0001, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [64, 16], 'epsilon': 1e-07, 'beta_2': 0.999, 'beta_1': 0.8, 'activation': 'logistic'}	0.6112868189811707	0.6014072895050049	0.6114217638969421	0.5815770626068115	0.5527507662773132	0.5916887402534485	0.02229950202889422	67
2.472650337219238	0.3709049749548329	0.0027787208557128905	2.4145764352180057e-05	sgd	0.5	1.0	0.01	adaptive	[32, 32, 16]	1e-09	0.999	0.8	logistic	{'solver': 'sgd', 'power_t': 0.5, 'momentum': 1.0, 'learning_rate_init': 0.01, 'learning_rate': 'adaptive', 'hidden_layer_sizes': [32, 32, 16], 'epsilon': 1e-09, 'beta_2': 0.999, 'beta_1': 0.8, 'activation': 'logistic'}	0.6330102682113647	0.5665054321289062	0.5324077010154724	0.6320711374282837	0.5900020003318787	0.5907993078231811	0.03869247197302351	68
7.150544214248657	0.45886392275629734	0.0015820980072021485	0.00025595734782812916	lbfgs	0.5	0.9	0.0001	adaptive	[64, 32]	1e-08	0.9	0.9	tanh	{'solver': 'lbfgs', 'power_t': 0.5, 'momentum': 0.9, 'learning_rate_init': 0.0001, 'learning_rate': 'adaptive', 'hidden_layer_sizes': [64, 32], 'epsilon': 1e-08, 'beta_2': 0.9, 'beta_1': 0.9, 'activation': 'tanh'}	0.6215906143188477	0.5706136226654053	0.5851203203201294	0.5935712456703186	0.5818731784820557	0.5905537962913513	0.017174838485064906	69
9.864384603500366	1.524814099739108	0.0015141963958740234	0.00038896393531234833	lbfgs	0.4	0.9	0.01	adaptive	[32, 32, 16]	1e-07	0.8	0.8	tanh	{'solver': 'lbfgs', 'power_t': 0.4, 'momentum': 0.9, 'learning_rate_init': 0.01, 'learning_rate': 'adaptive', 'hidden_layer_sizes': [32, 32, 16], 'epsilon': 1e-07, 'beta_2': 0.8, 'beta_1': 0.8, 'activation': 'tanh'}	0.6143930554389954	0.575059711933136	0.587194561958313	0.6294882893562317	0.5461183786392212	0.5904507994651794	0.02935986863907853	70
8.783830165863037	1.0871397664524798	0.001337432861328125	0.00018497161799780045	lbfgs	0.5	0.9	0.01	invscaling	[32, 32, 16]	1e-08	0.999	0.9	tanh	{'solver': 'lbfgs', 'power_t': 0.5, 'momentum': 0.9, 'learning_rate_init': 0.01, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [32, 32, 16], 'epsilon': 1e-08, 'beta_2': 0.999, 'beta_1': 0.9, 'activation': 'tanh'}	0.6143930554389954	0.575059711933136	0.587194561958313	0.6294882893562317	0.5461183786392212	0.5904507994651794	0.02935986863907853	70
13.288504791259765	2.6683520879681186	0.0017992019653320312	0.0002288292089199808	lbfgs	0.4	0.9	0.0001	invscaling	[64, 64, 16]	1e-08	0.9	0.9	tanh	{'solver': 'lbfgs', 'power_t': 0.4, 'momentum': 0.9, 'learning_rate_init': 0.0001, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [64, 64, 16], 'epsilon': 1e-08, 'beta_2': 0.9, 'beta_1': 0.9, 'activation': 'tanh'}	0.5788981318473816	0.5970030426979065	0.5702259540557861	0.6220954656600952	0.5770784616470337	0.5890602111816406	0.018740202937752137	72
9.241996335983277	2.557733518237427	0.0022867202758789064	0.0006812352113302985	lbfgs	0.4	0.8	0.01	invscaling	[32, 32]	1e-08	0.9	0.9	tanh	{'solver': 'lbfgs', 'power_t': 0.4, 'momentum': 0.8, 'learning_rate_init': 0.01, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [32, 32], 'epsilon': 1e-08, 'beta_2': 0.9, 'beta_1': 0.9, 'activation': 'tanh'}	0.5934619903564453	0.5874342322349548	0.5616622567176819	0.5727391242980957	0.6229931712150574	0.5876581549644471	0.02088378424403389	73
0.23444170951843263	0.0013585206657602468	0.0009320735931396485	4.89411498806696e-05	adam	0.5	0.9	0.01	invscaling	[64, 64]	1e-09	0.8	0.999	relu	{'solver': 'adam', 'power_t': 0.5, 'momentum': 0.9, 'learning_rate_init': 0.01, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [64, 64], 'epsilon': 1e-09, 'beta_2': 0.8, 'beta_1': 0.999, 'activation': 'relu'}	0.665113091468811	0.5132476091384888	0.6376993060112	0.4929520785808563	0.6113981604576111	0.5840820491313934	0.06856996342020318	74
14.824329805374145	1.5713918451006226	0.0028296947479248048	0.00054218420109591	lbfgs	0.4	1.0	0.01	constant	[64, 32, 16]	1e-08	0.999	0.8	tanh	{'solver': 'lbfgs', 'power_t': 0.4, 'momentum': 1.0, 'learning_rate_init': 0.01, 'learning_rate': 'constant', 'hidden_layer_sizes': [64, 32, 16], 'epsilon': 1e-08, 'beta_2': 0.999, 'beta_1': 0.8, 'activation': 'tanh'}	0.5851328372955322	0.56605464220047	0.5891289710998535	0.5971272587776184	0.5627296566963196	0.5800346732139587	0.0133847590647343	75
70.07159037590027	13.625385436795032	0.001593780517578125	0.0002752005831234958	lbfgs	0.5	0.9	0.01	invscaling	[32, 32, 16]	1e-08	0.999	0.999	relu	{'solver': 'lbfgs', 'power_t': 0.5, 'momentum': 0.9, 'learning_rate_init': 0.01, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [32, 32, 16], 'epsilon': 1e-08, 'beta_2': 0.999, 'beta_1': 0.999, 'activation': 'relu'}	0.585616409778595	0.5821533203125	0.596001923084259	0.5937516093254089	0.5277935266494751	0.5770633578300476	0.025154505251067417	76
59.71278891563416	22.270849089286255	0.004620409011840821	0.001623900307075332	lbfgs	0.5	0.8	0.001	invscaling	[32, 16]	1e-07	0.999	0.9	tanh	{'solver': 'lbfgs', 'power_t': 0.5, 'momentum': 0.8, 'learning_rate_init': 0.001, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [32, 16], 'epsilon': 1e-07, 'beta_2': 0.999, 'beta_1': 0.9, 'activation': 'tanh'}	0.6069297790527344	0.5957721471786499	0.49943289160728455	0.6220954656600952	0.5593618154525757	0.5767184197902679	0.04383868526406083	77
0.43703789710998536	0.13962457396278205	0.0011400699615478516	0.00032677826142684204	adam	0.6	0.7	0.01	invscaling	[64, 32, 16]	1e-07	0.8	0.999	identity	{'solver': 'adam', 'power_t': 0.6, 'momentum': 0.7, 'learning_rate_init': 0.01, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [64, 32, 16], 'epsilon': 1e-07, 'beta_2': 0.8, 'beta_1': 0.999, 'activation': 'identity'}	0.4161917567253113	0.5595918297767639	0.5791934132575989	0.668576180934906	0.6466915011405945	0.5740489363670349	0.08873184875832839	78
2.0590335845947267	0.1869558644152881	0.0012341022491455078	0.00020956639947617182	sgd	0.5	1.0	0.001	adaptive	[64, 64, 32]	1e-08	0.9	0.9	relu	{'solver': 'sgd', 'power_t': 0.5, 'momentum': 1.0, 'learning_rate_init': 0.001, 'learning_rate': 'adaptive', 'hidden_layer_sizes': [64, 64, 32], 'epsilon': 1e-08, 'beta_2': 0.9, 'beta_1': 0.9, 'activation': 'relu'}	0.6335691213607788	0.6321830749511719	0.4994252026081085	0.6860604286193848	0.4103389382362366	0.5723153531551362	0.10180711513598018	79
15.417028331756592	2.5632851292160588	0.0016314983367919922	0.00044147135937408884	lbfgs	0.5	0.8	0.001	invscaling	[32, 16, 16]	1e-07	0.8	0.999	tanh	{'solver': 'lbfgs', 'power_t': 0.5, 'momentum': 0.8, 'learning_rate_init': 0.001, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [32, 16, 16], 'epsilon': 1e-07, 'beta_2': 0.8, 'beta_1': 0.999, 'activation': 'tanh'}	0.6219668388366699	0.607817530632019	0.5617911219596863	0.5161816477775574	0.5503444671630859	0.5716203212738037	0.03864642659380312	80
14.787369108200073	4.676540779551922	0.0013650417327880859	0.00033579100196628813	lbfgs	0.6	1.0	0.0001	constant	[32, 16, 16]	1e-09	0.9	0.999	tanh	{'solver': 'lbfgs', 'power_t': 0.6, 'momentum': 1.0, 'learning_rate_init': 0.0001, 'learning_rate': 'constant', 'hidden_layer_sizes': [32, 16, 16], 'epsilon': 1e-09, 'beta_2': 0.9, 'beta_1': 0.999, 'activation': 'tanh'}	0.6219668388366699	0.607817530632019	0.5617911219596863	0.5161816477775574	0.5503444671630859	0.5716203212738037	0.03864642659380312	80
21.045525741577148	4.85664103186372	0.0023545265197753907	0.0004821873115768441	lbfgs	0.5	0.8	0.0001	invscaling	[32, 16, 16]	1e-09	0.9	0.999	tanh	{'solver': 'lbfgs', 'power_t': 0.5, 'momentum': 0.8, 'learning_rate_init': 0.0001, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [32, 16, 16], 'epsilon': 1e-09, 'beta_2': 0.9, 'beta_1': 0.999, 'activation': 'tanh'}	0.6219668388366699	0.607817530632019	0.5617911219596863	0.5161816477775574	0.5503444671630859	0.5716203212738037	0.03864642659380312	80
50.507060861587526	24.341851766872708	0.004618215560913086	0.0017741892533698759	lbfgs	0.4	0.8	0.001	adaptive	[64, 32, 16]	1e-07	0.999	0.9	logistic	{'solver': 'lbfgs', 'power_t': 0.4, 'momentum': 0.8, 'learning_rate_init': 0.001, 'learning_rate': 'adaptive', 'hidden_layer_sizes': [64, 32, 16], 'epsilon': 1e-07, 'beta_2': 0.999, 'beta_1': 0.9, 'activation': 'logistic'}	0.5240145921707153	0.5785151720046997	0.566859781742096	0.6119425296783447	0.5761951804161072	0.5715054512023926	0.028224992463402186	83
22.53366675376892	4.1906145050160255	0.0018808841705322266	0.0007949397442387092	lbfgs	0.4	1.0	0.01	adaptive	[64, 16, 16]	1e-09	0.999	0.999	tanh	{'solver': 'lbfgs', 'power_t': 0.4, 'momentum': 1.0, 'learning_rate_init': 0.01, 'learning_rate': 'adaptive', 'hidden_layer_sizes': [64, 16, 16], 'epsilon': 1e-09, 'beta_2': 0.999, 'beta_1': 0.999, 'activation': 'tanh'}	0.5777580738067627	0.5538228750228882	0.574792206287384	0.5313418507575989	0.5518317222595215	0.557909345626831	0.0169615537369835	84
23.991305923461915	8.221691786178713	0.0019731521606445312	0.0008077212309805675	lbfgs	0.6	0.8	0.0001	adaptive	[64, 16, 16]	1e-08	0.9	0.999	tanh	{'solver': 'lbfgs', 'power_t': 0.6, 'momentum': 0.8, 'learning_rate_init': 0.0001, 'learning_rate': 'adaptive', 'hidden_layer_sizes': [64, 16, 16], 'epsilon': 1e-08, 'beta_2': 0.9, 'beta_1': 0.999, 'activation': 'tanh'}	0.5777580738067627	0.5538228750228882	0.574792206287384	0.5313418507575989	0.5518317222595215	0.557909345626831	0.0169615537369835	84
0.46111154556274414	0.12590771856766106	0.0012968063354492187	0.000246359633295142	adam	0.4	0.8	0.001	invscaling	[64, 64, 32]	1e-08	0.8	0.999	relu	{'solver': 'adam', 'power_t': 0.4, 'momentum': 0.8, 'learning_rate_init': 0.001, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [64, 64, 32], 'epsilon': 1e-08, 'beta_2': 0.8, 'beta_1': 0.999, 'activation': 'relu'}	0.505657970905304	0.6291770339012146	0.6492419838905334	0.6533491611480713	0.345791220664978	0.5566434741020203	0.11852914032839898	86
55.80348982810974	23.823970208737475	0.001169443130493164	0.00018692247720184828	lbfgs	0.6	0.9	0.001	adaptive	[16, 16]	1e-08	0.999	0.8	tanh	{'solver': 'lbfgs', 'power_t': 0.6, 'momentum': 0.9, 'learning_rate_init': 0.001, 'learning_rate': 'adaptive', 'hidden_layer_sizes': [16, 16], 'epsilon': 1e-08, 'beta_2': 0.999, 'beta_1': 0.8, 'activation': 'tanh'}	0.6010056138038635	0.5814938545227051	0.4986185133457184	0.5271974802017212	0.5410919189453125	0.5498814761638642	0.03696682637376225	87
48.485822916030884	8.287306559175883	0.0013842105865478516	0.0006577207566911387	lbfgs	0.6	0.7	0.0001	adaptive	[16, 16]	1e-09	0.8	0.8	tanh	{'solver': 'lbfgs', 'power_t': 0.6, 'momentum': 0.7, 'learning_rate_init': 0.0001, 'learning_rate': 'adaptive', 'hidden_layer_sizes': [16, 16], 'epsilon': 1e-09, 'beta_2': 0.8, 'beta_1': 0.8, 'activation': 'tanh'}	0.6010056138038635	0.5814938545227051	0.4986185133457184	0.5271974802017212	0.5410919189453125	0.5498814761638642	0.03696682637376225	87
0.44672842025756837	0.0630867239892627	0.001538228988647461	0.00014979294211915156	adam	0.5	1.0	0.01	constant	[64, 64, 32]	1e-07	0.8	0.999	relu	{'solver': 'adam', 'power_t': 0.5, 'momentum': 1.0, 'learning_rate_init': 0.01, 'learning_rate': 'constant', 'hidden_layer_sizes': [64, 64, 32], 'epsilon': 1e-07, 'beta_2': 0.8, 'beta_1': 0.999, 'activation': 'relu'}	0.6658533811569214	0.6464175581932068	0.1207011342048645	0.5426905751228333	0.5103679895401001	0.4972061276435852	0.19733424780287	89
1.0158191680908204	0.30919193605696804	0.0009735584259033203	0.00021739301514254428	sgd	0.5	1.0	0.001	adaptive	[32, 32]	1e-08	0.9	0.9	tanh	{'solver': 'sgd', 'power_t': 0.5, 'momentum': 1.0, 'learning_rate_init': 0.001, 'learning_rate': 'adaptive', 'hidden_layer_sizes': [32, 32], 'epsilon': 1e-08, 'beta_2': 0.9, 'beta_1': 0.9, 'activation': 'tanh'}	0.22497020661830902	0.15790517628192902	0.06334405392408371	0.09723838418722153	0.12599486112594604	0.13389053642749787	0.05523538249224208	90
0.18630075454711914	0.01581968467365289	0.0011606216430664062	0.0003076758277367952	sgd	0.4	0.8	0.0001	invscaling	[32, 16]	1e-09	0.8	0.9	relu	{'solver': 'sgd', 'power_t': 0.4, 'momentum': 0.8, 'learning_rate_init': 0.0001, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [32, 16], 'epsilon': 1e-09, 'beta_2': 0.8, 'beta_1': 0.9, 'activation': 'relu'}	0.055213313549757004	-0.005353797692805529	0.07878556102514267	0.014729767106473446	0.08470109850168228	0.04561518849804998	0.03541709414044362	91
0.14427876472473145	0.007550372402556733	0.0013213157653808594	6.0264180951474925e-05	sgd	0.6	0.8	0.0001	invscaling	[64, 16]	1e-09	0.999	0.8	logistic	{'solver': 'sgd', 'power_t': 0.6, 'momentum': 0.8, 'learning_rate_init': 0.0001, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [64, 16], 'epsilon': 1e-09, 'beta_2': 0.999, 'beta_1': 0.8, 'activation': 'logistic'}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92
0.3150303840637207	0.06586316201660737	0.002448368072509766	4.547996724332703e-05	sgd	0.6	0.7	0.01	invscaling	[64, 64, 32]	1e-07	0.999	0.999	logistic	{'solver': 'sgd', 'power_t': 0.6, 'momentum': 0.7, 'learning_rate_init': 0.01, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [64, 64, 32], 'epsilon': 1e-07, 'beta_2': 0.999, 'beta_1': 0.999, 'activation': 'logistic'}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92
1.2819805145263672	0.1505058255917825	0.0015864849090576171	0.00019387535068840928	sgd	0.6	0.8	0.001	adaptive	[64, 16, 16]	1e-08	0.999	0.9	logistic	{'solver': 'sgd', 'power_t': 0.6, 'momentum': 0.8, 'learning_rate_init': 0.001, 'learning_rate': 'adaptive', 'hidden_layer_sizes': [64, 16, 16], 'epsilon': 1e-08, 'beta_2': 0.999, 'beta_1': 0.9, 'activation': 'logistic'}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92
1.3436989784240723	0.11662268077037885	0.002676534652709961	0.0008738777928412065	sgd	0.5	0.9	0.001	invscaling	[64, 32]	1e-09	0.9	0.8	logistic	{'solver': 'sgd', 'power_t': 0.5, 'momentum': 0.9, 'learning_rate_init': 0.001, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [64, 32], 'epsilon': 1e-09, 'beta_2': 0.9, 'beta_1': 0.8, 'activation': 'logistic'}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92
1.2036323547363281	0.3763201118688848	0.0027932643890380858	0.0007739013223936652	sgd	0.5	0.8	0.0001	adaptive	[64, 32, 16]	1e-09	0.8	0.9	logistic	{'solver': 'sgd', 'power_t': 0.5, 'momentum': 0.8, 'learning_rate_init': 0.0001, 'learning_rate': 'adaptive', 'hidden_layer_sizes': [64, 32, 16], 'epsilon': 1e-09, 'beta_2': 0.8, 'beta_1': 0.9, 'activation': 'logistic'}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92
0.1402440071105957	0.00549829681368487	0.0013802051544189453	3.1090733449241956e-05	sgd	0.4	0.9	0.001	constant	[32, 32]	1e-09	0.999	0.8	logistic	{'solver': 'sgd', 'power_t': 0.4, 'momentum': 0.9, 'learning_rate_init': 0.001, 'learning_rate': 'constant', 'hidden_layer_sizes': [32, 32], 'epsilon': 1e-09, 'beta_2': 0.999, 'beta_1': 0.8, 'activation': 'logistic'}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92
0.16301321983337402	0.00016189713504462927	0.0014413833618164063	1.8979436742371857e-05	sgd	0.6	0.8	0.0001	invscaling	[64, 16]	1e-08	0.9	0.9	logistic	{'solver': 'sgd', 'power_t': 0.6, 'momentum': 0.8, 'learning_rate_init': 0.0001, 'learning_rate': 'invscaling', 'hidden_layer_sizes': [64, 16], 'epsilon': 1e-08, 'beta_2': 0.9, 'beta_1': 0.9, 'activation': 'logistic'}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92
0.22829279899597169	0.017109356004347234	0.0019945144653320313	6.585578640149872e-05	sgd	0.4	0.7	0.001	constant	[64, 64]	1e-07	0.9	0.8	logistic	{'solver': 'sgd', 'power_t': 0.4, 'momentum': 0.7, 'learning_rate_init': 0.001, 'learning_rate': 'constant', 'hidden_layer_sizes': [64, 64], 'epsilon': 1e-07, 'beta_2': 0.9, 'beta_1': 0.8, 'activation': 'logistic'}	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92
